text,label
"یه دوره‌ای هم هرکسی دلش میگرفت، میومد سراغم فال حافظ براش بگیرم. مسئله فال و اینا نبود، دنبال دلگرمی بودن. حالا کسی ازم فال نمیخواد اما صدتا غزل حافظ هم باعث نمیشه دلگرم بشم.",neg
خود جمهوری اسلامی هم وسیله است برای دستیابی به قدرت و حکومت جهانی,neg
"گفتن شب زود بیاین خونه،اومدیم گفتن شهر خودمون دانشجو شین، شدیم حالا میگیم بعد ۲۱ سال بذارین بریم میگن دلتنگ میشیم ما تو محدوده ی خونواده هامون گیر کردیم #دانشجو #بدبخت",neg
منزل تاجزاده #خائن,neg
واقعا دلم نمیخواد هیچ جوکی در رابطه با پایان برجام بشنوم. در آستانه هزاران اتفاقات شوم و ترسناکیم و بذارید لااقل یه امشب رو سوگواری کنیم,neg
هر شیرین کاری یا هر کرم ریختن و التماس و شیون بود انجام دادم ولی بازم رهام کردی . #خنگول,neg
بی غیرت تویی #وطن_فروش عید ما ایرانیها نوروز و بس تازه عید هم عربیه. جشن های ما باستانیه و یه تاریخ پشتشه نه ساختگی جناب #بی_غیرت,neg
درد من درد تو است هم وطن ما شاید همزبان و هم کیش نباشیم اما همدردی ما گرفتاریم وقت آن است که خیزیم و خزان را ز دل باغ برانیم #كازرون_درخون #كازرون_ايستاد #ایران_کازرون_است,pos
"همه اون آدم‌هایی که همچین اتفاقی براشون می‌افته بخشی از وجودشون در همون سن باقی میمونه که همیشه درحال ترسیدن و فراره و راه‌هایی که میتونه باعث بشه اون بخش خردسال ذهن این ترسو کنار بذاره یادآوری اشخاصی هست که در همون سن و همون اتفاق پشتیبان شما بودن، براتون هم آرزوی سلامتی می‌کنم",neg
مبادا که در اصالت برد و باخت غرق شوید. مهم دستیابی به اهداف انسانی و انجام تعهدات در مقابل انتخاب‌کنندگان است. هر که می‌خواهد رییس باشد,med
و البته اندیشه و عقیده ای که باب میل جمعی نیست و مخاطبان نسبت به اون عکس العمل نشون میدن هم کاری به حکومت نداره اگه بنا به دمکراسی و مردمسالاری هست که در دیدار مردم نظر خودشون را در خصوص سران فتنه با اون شعارها رسوندند,med
حالاکه دولت اومده واردات کالاهاروممنوع کرده کاش صادرات آقازاده هاروممنوع میکردوتبعیدشون میکردسیستان توی شنزارها #آقازاده,neg
هیچ چیز مثل خنده یه نوزاد زیبا نیست مگر اینکه ساعت 1 شب باشه و خونه تنها باشی... #ترسناک,neg
"ناخواسته ياد اوري ميكنم سعيد طوسي رو ، مدرس و قاري قرآن(فاعل)و بچه بخت برگشته مردم ك شاگردان ايشون بودن(مفعول) مملكت ما از پايه ويرانه",neg
"هر بدی داشته باشم ، اگه از چیزی ناراحت ، عصبی بشم همون لحظه نشون میده اصن چهره ام اما از آدمایی مثه اون دورو ؛ بشدت باس ترسید حتی ...",neg
ياس ياس,neg
"بله ، من هم می گویم که باید پاکش کرد . اصلأ @SaeedHatami85 را هم بیارید پاسخگو باشد. اما جواب بیل را با بیل ندهید. اگر به بیل گل بدهید ، بیل به شما لبخند می زند . شما با بیل هم می توانید قبر بکنی هم باغچه.",med
هرجا و هرگاه زبان زور در میان باشد حکومت آخوندی به دریوزه گی می افتد. عربده کشی مزدور هاش هم برای مردم بی سلاحه..,neg
"واکنش هراس‌آلود مهره‌ها و رسانه‌های رژیم آخوندی در قبل تهاجم هوایی به دیکتاتور سوریه به ‌دنبال واکنش جنون آمیز ولی‌فقیه ارتجاع در قبال تهاجم هوایی سه کشور آمریکا، فرانسه و انگلستان به دیکتاتور سوریه، مهره‌ها و رسانه‌های رژیم نیز بیش از هر طرفی هراسان شدهاند pic.twitter.com/jY0P27CXm4",neg
میشه اینبار مردم #ایران انسجام و یکپارچگی و اراده و عمل و... #مسئولین و #دولتمداران رو ببینن؟ یه بارم ما به اونا #افتخار کنیم و دلگرم بشیم https:// twitter.com/ebtekarm_ir/st atus/993954543288414208 …,pos
هر دختری میگه بی شوهر مانده خواستگار داشته میخواسته خواستگار مورد علاقه اش پیدا بشه بعد از چند سال دیگه اصلا خواستگار پیدا نشده برای همیشه بی شوهر مانده!!! سخت نگیرید دختر خانم,neg
وقتی حال دل تنگ تو هیچی نمی‌تونه خوب کنه جز بغلش.,pos
احترامت واجبه خان دايي! اما حرف از مردونگي نزن که هيچ خوشم نمياد. کي واسه من قد يه نخود مردونگي رو کرد تا من واسش يه خروار رو کنم؟ اين دنيا واسه من هميشه کلک بوده و نامردي. به هر کي گفتم نوکرتم با خنجر کوبيد تو اين جيگرم. قيصر مسعود کيميايي #دیالوگ #مرد,neg
"می‌گم اسنپ با پشتیبانی باید مشکلاتو حل کنه، اما این‌که هیچ مشکلی پیش نیاد،یا نظارت صد در صد از جانب اسنپ باشه فقط، غیرممکنه.",neg
حق الناس مردم که هیچ وقت نخواهیم گذشت بحث دروغین تقلب در انتخابات است. #بی_شرف,neg
دراجتماع بزرگ حامیان مجاهدین برای همبستگی با قیام مردم ایران علیه دخالتهای رژیم در منطقه و برنامه موشکی و اتمی شرکت کنید صدای مردم ایران و قدرت مردم برای سرنگونی به جهان نشان داده می شود ۳۰ ژوئن ۲۰۱۸ – ۹ تیر ۱۳۹۷ – ویلپنت پاریس – ساعت ۱۳۳۰ #ایران_آزاد۹۷ و #من_یک_ آرزو _دارم pic.twitter.com/x5UA3BPi1A,pos
به امید خدا این یکی دیگه موندنیه,pos
"بعد هر نماز، در مساجد آرزوی بركت و ایمان و يكتاپرستی برای تمام دنيا تا شاید قطره‌ای از این دریای انرژی مثبت به خودمان بازگردد ...! #الهی_قمشه ای",pos
"#روحانی و #جهانگیری با هم آمدند. #هاشمی_طبا میگوید به روحانی رای میدهد. سوای نتیجه ی #انتخابات96 ، این خود یک #پیروزی است.",pos
دومینواعتصابات ب امید پیروزی #IranStrikes,pos
"هیچوقت با افاغنه بد نبودم و حتی دوستانی ازبین شان داشتم،زمانی که به اروپا هجرت کردم،همسفرو هم هجرت که شدیم،بیشتر فهمیدمشان. انجا ک بودم فهمیدم ج.ا چه ظلمی در حق افغان های مهاجر روا داشته. البته به ما هم کم ظلم نکرده همزبان #IranRegimeChenge",neg
"شرافتمندی آدما در زمان حادثه خودشو نشون میده،شرافت نباشد حتی حادثهِ مصیبت بار #زلزله هم دست آویز بازیهای سیاسی میشود! #بی_شرف",neg
یکم ترسناک طور از شدت باد خونه لرزید! نمیرم حالا,neg
"نه واقعا، من حس وقت تلف کنی دارم بهش. تازه پارسال ماشین ظرفشویی هم نبود، مصیبت ظرف شستن هم داشتم!",neg
ولی خب میتونست اونجا هم نباشه خیلیا رو هم دعوت کردن ولی نرفتن و در صورتی که قبلا هم هزینه داده بودن. هزینه ای که داده در حد چاپ نشدن دو یا سه تا از کتاباش بوده. یکی از هزینه های واقعی رو جعفر پناهی داره میده.. ایستاده مردن خیلی بهتر از مثل خزنده زندگی کردنه,neg
